instance_name,num_jobs,num_machines,makespan,optimality_gap,optimum,upper_bound,lower_bound
ta60,50,15,3036,1.1149467499081895,2723.0,2723,2723
ta61,50,20,3330,1.1610878661087867,2868.0,2868,2868
ta62,50,20,3403,1.1861275705820844,2869.0,2869,2869
ta63,50,20,3161,1.1473684210526316,2755.0,2755,2755
ta64,50,20,3107,1.1498889711324944,2702.0,2702,2702
ta65,50,20,3370,1.236697247706422,2725.0,2725,2725
ta66,50,20,3248,1.141652021089631,2845.0,2845,2845
ta67,50,20,3148,1.1143362831858408,2825.0,2825,2825
ta68,50,20,3096,1.1120689655172413,2784.0,2784,2784
ta69,50,20,3621,1.1790947574080104,3071.0,3071,3071
ta70,50,20,3655,1.2203672787979967,2995.0,2995,2995
ta71,100,20,5922,1.0838213762811126,5464.0,5464,5464
ta72,100,20,5690,1.0982435823200154,5181.0,5181,5181
ta73,100,20,6161,1.1065014367816093,5568.0,5568,5568
ta74,100,20,5704,1.0683648623337703,5339.0,5339,5339
ta75,100,20,6158,1.1420623145400592,5392.0,5392,5392
ta76,100,20,6133,1.1480718831898165,5342.0,5342,5342
ta77,100,20,5811,1.0689845474613686,5436.0,5436,5436
ta78,100,20,5740,1.0641453466814979,5394.0,5394,5394
ta79,100,20,5651,1.0546845837999252,5358.0,5358,5358
ta80,100,20,5731,1.1057302720432183,5183.0,5183,5183
