instance_name,num_jobs,num_machines,makespan,optimality_gap,optimum,upper_bound,lower_bound
ta12,20,15,1596,1.1675201170446232,1367.0,1367,1367
ta13,20,15,1699,1.26602086438152,1342.0,1342,1342
ta14,20,15,1533,1.1397769516728624,1345.0,1345,1345
ta15,20,15,1669,1.246452576549664,1339.0,1339,1339
ta16,20,15,1692,1.2441176470588236,1360.0,1360,1360
ta17,20,15,1666,1.1395348837209303,1462.0,1462,1462
ta18,20,15,1768,1.275153263613415,,1396,1377
ta19,20,15,1581,1.186936936936937,1332.0,1332,1332
ta20,20,15,1588,1.1780415430267062,1348.0,1348,1348
ta21,20,20,2166,1.3191230207064555,1642.0,1642,1642
ta22,20,20,2004,1.2679531793736158,,1600,1561
ta23,20,20,2033,1.3222764227642276,,1557,1518
ta24,20,20,1970,1.1982968369829683,1644.0,1644,1644
ta25,20,20,1927,1.2223279416428798,,1595,1558
ta26,20,20,1920,1.1873840445269017,,1643,1591
ta27,20,20,1941,1.1650660264105641,,1680,1652
ta28,20,20,1839,1.1472239550842172,1603.0,1603,1603
ta29,20,20,2011,1.2576610381488431,,1625,1573
ta30,20,20,1805,1.163390267483081,,1584,1519
ta31,30,15,2230,1.2641723356009071,1764.0,1764,1764
ta32,30,15,2315,1.301292861157954,,1784,1774
ta33,30,15,2193,1.2289156626506024,,1791,1778
ta34,30,15,2228,1.2184850970741044,,1829,1828
ta35,30,15,2249,1.1205779770802193,2007.0,2007,2007
ta36,30,15,2162,1.188565145684442,1819.0,1819,1819
ta37,30,15,2158,1.2185206098249577,1771.0,1771,1771
ta38,30,15,1974,1.1799163179916319,1673.0,1673,1673
ta39,30,15,2082,1.1598885793871867,1795.0,1795,1795
ta40,30,15,2253,1.3572289156626507,,1669,1651
ta41,30,20,2645,1.3525952441830733,,2005,1906
ta42,30,20,2421,1.2672075372939022,,1937,1884
ta43,30,20,2321,1.2700410396716826,,1846,1809
ta44,30,20,2350,1.1968423733129616,,1979,1948
ta45,30,20,2407,1.2044033024768577,,2000,1997
ta46,30,20,2441,1.2325170411512245,,2004,1957
ta47,30,20,2326,1.2586580086580086,,1889,1807
ta48,30,20,2571,1.3359314107560405,,1937,1912
ta49,30,20,2514,1.2895614260066683,,1968,1931
ta50,30,20,2318,1.2342917997870075,,1923,1833
ta51,50,15,3237,1.1728260869565217,2760.0,2760,2760
ta52,50,15,2991,1.0852685050798259,2756.0,2756,2756
ta53,50,15,3036,1.1174089068825912,2717.0,2717,2717
ta54,50,15,3169,1.1162381120112717,2839.0,2839,2839
ta55,50,15,3146,1.1743187756625606,2679.0,2679,2679
ta56,50,15,2938,1.0564545127651923,2781.0,2781,2781
ta57,50,15,3177,1.0795107033639144,2943.0,2943,2943
ta58,50,15,3334,1.155632582322357,2885.0,2885,2885
ta59,50,15,3013,1.134839924670433,2655.0,2655,2655
ta60,50,15,3062,1.1244950422328315,2723.0,2723,2723
ta61,50,20,3280,1.1436541143654115,2868.0,2868,2868
ta62,50,20,3345,1.1659114674102475,2869.0,2869,2869
ta63,50,20,3268,1.186206896551724,2755.0,2755,2755
ta64,50,20,3273,1.2113249444855663,2702.0,2702,2702
ta65,50,20,3109,1.1409174311926606,2725.0,2725,2725
ta66,50,20,3213,1.1293497363796134,2845.0,2845,2845
ta67,50,20,3154,1.1164601769911504,2825.0,2825,2825
ta68,50,20,3184,1.1436781609195403,2784.0,2784,2784
ta69,50,20,3421,1.1139693910778248,3071.0,3071,3071
ta70,50,20,3651,1.2190317195325542,2995.0,2995,2995
ta71,100,20,5757,1.0536237188872621,5464.0,5464,5464
ta72,100,20,5508,1.0631152287203243,5181.0,5181,5181
ta73,100,20,6005,1.0784841954022988,5568.0,5568,5568
ta74,100,20,5425,1.0161078853717924,5339.0,5339,5339
ta75,100,20,5906,1.095326409495549,5392.0,5392,5392
ta76,100,20,5798,1.0853612879071508,5342.0,5342,5342
ta77,100,20,5616,1.033112582781457,5436.0,5436,5436
ta78,100,20,5549,1.028735632183908,5394.0,5394,5394
ta79,100,20,5501,1.02668906308324,5358.0,5358,5358
ta80,100,20,5543,1.0694578429480996,5183.0,5183,5183
