instance_name,num_jobs,num_machines,makespan,optimality_gap,optimum,upper_bound,lower_bound
swv16,50,10,2924,1.0,2924.0,2924,2924
swv17,50,10,2794,1.0,2794.0,2794,2794
swv18,50,10,2852,1.0,2852.0,2852,2852
swv19,50,10,2970,1.0446711220541682,2843.0,2843,2843
swv20,50,10,2900,1.0272759475735034,2823.0,2823,2823
yn1,20,20,1042,1.1787330316742082,884.0,884,884
yn2,20,20,1041,1.173618940248027,,904,870
yn3,20,20,1067,1.218732153055397,,892,859
yn4,20,20,1230,1.2967843964153927,,968,929
ta01,15,15,1436,1.1665312753858652,1231.0,1231,1231
ta02,15,15,1437,1.155144694533762,1244.0,1244,1244
ta03,15,15,1467,1.2044334975369457,1218.0,1218,1218
ta04,15,15,1379,1.1736170212765957,1175.0,1175,1175
ta05,15,15,1425,1.1642156862745099,1224.0,1224,1224
ta06,15,15,1430,1.1550888529886914,1238.0,1238,1238
ta07,15,15,1433,1.1678891605541972,1227.0,1227,1227
ta08,15,15,1462,1.201314708299096,1217.0,1217,1217
ta09,15,15,1593,1.250392464678179,1274.0,1274,1274
ta10,15,15,1455,1.1724415793714746,1241.0,1241,1241
ta11,20,15,1589,1.1709653647752396,1357.0,1357,1357
ta12,20,15,1630,1.1923920994879298,1367.0,1367,1367
ta13,20,15,1637,1.2198211624441133,1342.0,1342,1342
ta14,20,15,1584,1.1776951672862455,1345.0,1345,1345
ta15,20,15,1726,1.2890216579536968,1339.0,1339,1339
ta16,20,15,1585,1.1654411764705883,1360.0,1360,1360
ta17,20,15,1820,1.2448700410396716,1462.0,1462,1462
ta18,20,15,1676,1.2087991345113596,,1396,1377
ta19,20,15,1587,1.1914414414414414,1332.0,1332,1332
ta20,20,15,1694,1.2566765578635015,1348.0,1348,1348
ta21,20,20,1961,1.1942752740560292,1642.0,1642,1642
ta22,20,20,1872,1.1844353052831382,,1600,1561
ta23,20,20,1836,1.1941463414634146,,1557,1518
ta24,20,20,1836,1.1167883211678833,1644.0,1644,1644
ta25,20,20,1924,1.2204249920710435,,1595,1558
ta26,20,20,1897,1.173160173160173,,1643,1591
ta27,20,20,1965,1.1794717887154862,,1680,1652
ta28,20,20,1914,1.1940112289457268,1603.0,1603,1603
ta29,20,20,1906,1.1919949968730457,,1625,1573
ta30,20,20,1907,1.2291330970029004,,1584,1519
ta31,30,15,2143,1.2148526077097506,1764.0,1764,1764
ta32,30,15,2116,1.1894322653175942,,1784,1774
ta33,30,15,2278,1.2765480526758195,,1791,1778
ta34,30,15,2189,1.1971561389116763,,1829,1828
ta35,30,15,2230,1.1111111111111112,2007.0,2007,2007
ta36,30,15,2350,1.291918636613524,1819.0,1819,1819
ta37,30,15,2098,1.1846414455110108,1771.0,1771,1771
ta38,30,15,1957,1.1697549312612074,1673.0,1673,1673
ta39,30,15,2114,1.177715877437326,1795.0,1795,1795
ta40,30,15,2118,1.2759036144578313,,1669,1651
ta41,30,20,2532,1.2948095116338532,,2005,1906
ta42,30,20,2347,1.2284742214080084,,1937,1884
ta43,30,20,2215,1.2120383036935705,,1846,1809
ta44,30,20,2325,1.1841100076394193,,1979,1948
ta45,30,20,2401,1.201401050788091,,2000,1997
ta46,30,20,2398,1.210805352183792,,2004,1957
ta47,30,20,2227,1.20508658008658,,1889,1807
ta48,30,20,2360,1.226292543517797,,1937,1912
ta49,30,20,2394,1.2280071813285458,,1968,1931
ta50,30,20,2385,1.2699680511182108,,1923,1833
ta51,50,15,3485,1.2626811594202898,2760.0,2760,2760
ta52,50,15,3266,1.1850507982583454,2756.0,2756,2756
ta53,50,15,2989,1.1001104158998896,2717.0,2717,2717
ta54,50,15,3171,1.1169425854174004,2839.0,2839,2839
ta55,50,15,3221,1.202314296379246,2679.0,2679,2679
ta56,50,15,3031,1.0898957209636821,2781.0,2781,2781
ta57,50,15,3328,1.1308188922867821,2943.0,2943,2943
ta58,50,15,3377,1.1705372616984402,2885.0,2885,2885
ta59,50,15,3253,1.2252354048964218,2655.0,2655,2655
ta60,50,15,3085,1.1329416085200148,2723.0,2723,2723
ta61,50,20,3409,1.1886331938633194,2868.0,2868,2868
ta62,50,20,3322,1.1578947368421053,2869.0,2869,2869
ta63,50,20,3124,1.1339382940108893,2755.0,2755,2755
ta64,50,20,3063,1.1336047372316802,2702.0,2702,2702
ta65,50,20,3301,1.2113761467889907,2725.0,2725,2725
ta66,50,20,3221,1.1321616871704745,2845.0,2845,2845
ta67,50,20,3072,1.0874336283185841,2825.0,2825,2825
ta68,50,20,3042,1.0926724137931034,2784.0,2784,2784
ta69,50,20,3555,1.1576033865190491,3071.0,3071,3071
ta70,50,20,3532,1.1792988313856427,2995.0,2995,2995
ta71,100,20,5847,1.070095168374817,5464.0,5464,5464
ta72,100,20,5440,1.0499903493534066,5181.0,5181,5181
ta73,100,20,6015,1.0802801724137931,5568.0,5568,5568
ta74,100,20,5532,1.0361490915901854,5339.0,5339,5339
ta75,100,20,5863,1.0873516320474776,5392.0,5392,5392
ta76,100,20,5896,1.1037064769749159,5342.0,5342,5342
ta77,100,20,5686,1.0459896983075792,5436.0,5436,5436
ta78,100,20,5669,1.0509825732295144,5394.0,5394,5394
ta79,100,20,5678,1.0597237775289288,5358.0,5358,5358
ta80,100,20,5495,1.0601967972216864,5183.0,5183,5183
